open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1609459200000,2021-01-01T00:00:00+00:00,1609545599999,2021-01-01T23:59:59.999000+00:00,28955.91887778,29691.8346904,28724.75638106,29390.37581111,29208.29553573
1609545600000,2021-01-02T00:00:00+00:00,1609631999999,2021-01-02T23:59:59.999000+00:00,29390.01581111,33310.5197351,29030.6,32191.3,31170.55986755
1609632000000,2021-01-03T00:00:00+00:00,1609718399999,2021-01-03T23:59:59.999000+00:00,32191.3,34832.52371591,32023.75107424,33080.4,33428.137395075
1609718400000,2021-01-04T00:00:00+00:00,1609804799999,2021-01-04T23:59:59.999000+00:00,33080.4,33679.0,28292.59263455,32040.1,30985.796317275002
1609804800000,2021-01-05T00:00:00+00:00,1609891199999,2021-01-05T23:59:59.999000+00:00,32040.1,34547.07420833,29929.3,34080.6,32238.187104165
1609891200000,2021-01-06T00:00:00+00:00,1609977599999,2021-01-06T23:59:59.999000+00:00,34076.4,37014.87193308,33401.8,36847.8,35208.335966540006
1609977600000,2021-01-07T00:00:00+00:00,1610063999999,2021-01-07T23:59:59.999000+00:00,36870.20669571,40446.98294444,36391.52898592,39498.1,38419.25596518
1610064000000,2021-01-08T00:00:00+00:00,1610150399999,2021-01-08T23:59:59.999000+00:00,39498.0,42024.97596414,36625.17310537,40626.39025758,39325.074534755
1610150400000,2021-01-09T00:00:00+00:00,1610236799999,2021-01-09T23:59:59.999000+00:00,40628.34725758,41469.96197727,38798.54443198,40284.6,40134.253204625
1610236800000,2021-01-10T00:00:00+00:00,1610323199999,2021-01-10T23:59:59.999000+00:00,40280.2,41533.3,35127.37170404,38206.8,38330.33585202
1610323200000,2021-01-11T00:00:00+00:00,1610409599999,2021-01-11T23:59:59.999000+00:00,38199.20947576,38281.50148788,30393.79160707,35414.1639548,34337.646547475
1610409600000,2021-01-12T00:00:00+00:00,1610495999999,2021-01-12T23:59:59.999000+00:00,35395.46031843,36671.22358434,32533.70164773,34044.60867284,34602.462616035
1610496000000,2021-01-13T00:00:00+00:00,1610582399999,2021-01-13T23:59:59.999000+00:00,34045.35,37824.92045221,32366.50583311,37389.7947096,35095.713142659995
1610582400000,2021-01-14T00:00:00+00:00,1610668799999,2021-01-14T23:59:59.999000+00:00,37391.2,40115.27454091,36773.3,39151.3,38444.287270455
1610668800000,2021-01-15T00:00:00+00:00,1610755199999,2021-01-15T23:59:59.999000+00:00,39145.26163636,39735.37440556,34427.74856634,36745.39212374,37081.56148595
1610755200000,2021-01-16T00:00:00+00:00,1610841599999,2021-01-16T23:59:59.999000+00:00,36741.1,37992.9,35394.20199066,36025.48537753,36693.550995330006
1610841600000,2021-01-17T00:00:00+00:00,1610927999999,2021-01-17T23:59:59.999000+00:00,36017.8,36877.23588384,33857.97137688,35870.09082955,35367.60363036
1610928000000,2021-01-18T00:00:00+00:00,1611014399999,2021-01-18T23:59:59.999000+00:00,35869.9,37492.52202778,34791.81513831,36677.40768157,36142.168583045
1611014400000,2021-01-19T00:00:00+00:00,1611100799999,2021-01-19T23:59:59.999000+00:00,36677.41859066,37926.25585556,35913.83349531,35913.83349531,36920.044675435
1611100800000,2021-01-20T00:00:00+00:00,1611187199999,2021-01-20T23:59:59.999000+00:00,35924.51081818,36422.49484066,33408.93243308,35522.91143662,34915.71363687
1611187200000,2021-01-21T00:00:00+00:00,1611273599999,2021-01-21T23:59:59.999000+00:00,35506.0,35639.08572449,30032.91698384,30832.87074342,32836.001354165004
1611273600000,2021-01-22T00:00:00+00:00,1611359999999,2021-01-22T23:59:59.999000+00:00,30832.87063636,33849.0,28804.93211641,33015.1,31326.966058205
1611360000000,2021-01-23T00:00:00+00:00,1611446399999,2021-01-23T23:59:59.999000+00:00,33003.75909091,33485.93680278,31425.61259153,32110.41763232,32455.774697155
1611446400000,2021-01-24T00:00:00+00:00,1611532799999,2021-01-24T23:59:59.999000+00:00,32110.41763232,33097.12817348,30956.87395466,32274.87339722,32027.00106407
1611532800000,2021-01-25T00:00:00+00:00,1611619199999,2021-01-25T23:59:59.999000+00:00,32280.90066995,34883.14690338,31929.23749798,32278.0,33406.19220068
1611619200000,2021-01-26T00:00:00+00:00,1611705599999,2021-01-26T23:59:59.999000+00:00,32272.9,32930.55627306,30839.38036692,32502.5,31884.96831999
1611705600000,2021-01-27T00:00:00+00:00,1611791999999,2021-01-27T23:59:59.999000+00:00,32498.61228131,32576.0,29254.1041351,30402.44167727,30915.05206755
1611792000000,2021-01-28T00:00:00+00:00,1611878399999,2021-01-28T23:59:59.999000+00:00,30402.44167727,33803.74959167,29881.78754167,33443.9028434,31842.768566669998
1611878400000,2021-01-29T00:00:00+00:00,1611964799999,2021-01-29T23:59:59.999000+00:00,33458.1,38673.8610851,32008.5,34256.4,35341.18054255
1611964800000,2021-01-30T00:00:00+00:00,1612051199999,2021-01-30T23:59:59.999000+00:00,34267.11644949,34948.94960227,32873.188931,34321.6,33911.06926663499
1612051200000,2021-01-31T00:00:00+00:00,1612137599999,2021-01-31T23:59:59.999000+00:00,34321.1,34380.57151978,32215.12952112,33136.1,33297.85052045
1612137600000,2021-02-01T00:00:00+00:00,1612223999999,2021-02-01T23:59:59.999000+00:00,33136.1,34750.71081843,32341.54354966,33552.03996439,33546.127184045
1612224000000,2021-02-02T00:00:00+00:00,1612310399999,2021-02-02T23:59:59.999000+00:00,33552.03996439,36034.57362247,33458.5,35541.07475909,34746.536811235
1612310400000,2021-02-03T00:00:00+00:00,1612396799999,2021-02-03T23:59:59.999000+00:00,35537.51757727,37735.27926364,35434.80834596,37704.2,36585.0438048
1612396800000,2021-02-04T00:00:00+00:00,1612483199999,2021-02-04T23:59:59.999000+00:00,37706.91879949,38837.54649798,36221.1,37028.4,37529.32324899
1612483200000,2021-02-05T00:00:00+00:00,1612569599999,2021-02-05T23:59:59.999000+00:00,37019.76342399,38393.16701667,36639.6,38351.15963056,37516.383508335
1612569600000,2021-02-06T00:00:00+00:00,1612655999999,2021-02-06T23:59:59.999000+00:00,38343.24872146,41018.4,38293.14421237,39306.6,39655.772106185
1612656000000,2021-02-07T00:00:00+00:00,1612742399999,2021-02-07T23:59:59.999000+00:00,39306.6,39779.14861919,37435.36806871,38893.06687172,38607.25834395
1612742400000,2021-02-08T00:00:00+00:00,1612828799999,2021-02-08T23:59:59.999000+00:00,38893.42323535,46779.72621616,38070.39523065,46465.0,42425.060723405
1612828800000,2021-02-09T00:00:00+00:00,1612915199999,2021-02-09T23:59:59.999000+00:00,46469.2,48263.92743535,45048.12330848,46557.96338131,46656.025371915
1612915200000,2021-02-10T00:00:00+00:00,1613001599999,2021-02-10T23:59:59.999000+00:00,46557.9793553,47469.65870227,43788.1,44900.0,45628.879351134994
1613001600000,2021-02-11T00:00:00+00:00,1613087999999,2021-02-11T23:59:59.999000+00:00,44894.4,48783.09613131,44070.8,48071.18113763,46426.948065655
1613088000000,2021-02-12T00:00:00+00:00,1613174399999,2021-02-12T23:59:59.999000+00:00,48068.83486515,49047.66798586,46276.68043899,47469.7,47662.174212425
1613174400000,2021-02-13T00:00:00+00:00,1613260799999,2021-02-13T23:59:59.999000+00:00,47437.5,48307.34330101,46300.23706206,47269.4,47303.790181535
1613260800000,2021-02-14T00:00:00+00:00,1613347199999,2021-02-14T23:59:59.999000+00:00,47269.4,49812.41679444,47144.0,48704.0,48478.208397220005
1613347200000,2021-02-15T00:00:00+00:00,1613433599999,2021-02-15T23:59:59.999000+00:00,48704.0,49093.11209924,45883.81222601,47977.2,47488.462162625
1613433600000,2021-02-16T00:00:00+00:00,1613519999999,2021-02-16T23:59:59.999000+00:00,47989.5,50744.7857154,47110.18328778,49243.0,48927.48450159
1613520000000,2021-02-17T00:00:00+00:00,1613606399999,2021-02-17T23:59:59.999000+00:00,49210.6,52727.10749091,49025.7,52194.7,50876.403745455
1613606400000,2021-02-18T00:00:00+00:00,1613692799999,2021-02-18T23:59:59.999000+00:00,52194.7,52618.26977449,50930.97797745,51621.9,51774.62387597
1613692800000,2021-02-19T00:00:00+00:00,1613779199999,2021-02-19T23:59:59.999000+00:00,51621.9,56409.05548864,50811.76731756,55978.80539722,53610.4114031
1613779200000,2021-02-20T00:00:00+00:00,1613865599999,2021-02-20T23:59:59.999000+00:00,55978.80539722,57637.33290303,54035.52201428,55989.4,55836.427458655
1613865600000,2021-02-21T00:00:00+00:00,1613951999999,2021-02-21T23:59:59.999000+00:00,55957.1,58505.29673561,55589.77216591,57518.7,57047.534450759995
1613952000000,2021-02-22T00:00:00+00:00,1614038399999,2021-02-22T23:59:59.999000+00:00,57489.9,57613.0046162,47688.26281887,54137.8912952,52650.633717535
1614038400000,2021-02-23T00:00:00+00:00,1614124799999,2021-02-23T23:59:59.999000+00:00,54160.84402247,54190.5562601,44974.26030812,48917.60089116,49582.40828411
1614124800000,2021-02-24T00:00:00+00:00,1614211199999,2021-02-24T23:59:59.999000+00:00,48917.60089116,51423.99170303,47044.9,49727.21735448,49234.445851515
1614211200000,2021-02-25T00:00:00+00:00,1614297599999,2021-02-25T23:59:59.999000+00:00,49729.4,52126.5889149,46718.3,47069.44437449,49422.44445745
1614297600000,2021-02-26T00:00:00+00:00,1614383999999,2021-02-26T23:59:59.999000+00:00,47073.53891995,48472.4,44172.46050077,46329.36488814,46322.430250385005
1614384000000,2021-02-27T00:00:00+00:00,1614470399999,2021-02-27T23:59:59.999000+00:00,46315.51745455,48395.45167146,45046.36424646,46158.55834209,46720.90795896
1614470400000,2021-02-28T00:00:00+00:00,1614556799999,2021-02-28T23:59:59.999000+00:00,46163.73818182,46669.07180808,43042.84602173,45247.18478131,44855.958914905
1614556800000,2021-03-01T00:00:00+00:00,1614643199999,2021-03-01T23:59:59.999000+00:00,45247.1,49853.81257778,45041.3,49663.2,47447.55628889
1614643200000,2021-03-02T00:00:00+00:00,1614729599999,2021-03-02T23:59:59.999000+00:00,49665.17499015,50284.23374419,47090.2,48487.85380472,48687.216872095
1614729600000,2021-03-03T00:00:00+00:00,1614815999999,2021-03-03T23:59:59.999000+00:00,48496.1518899,52689.9,48161.75227457,50388.00655026,50425.826137284996
1614816000000,2021-03-04T00:00:00+00:00,1614902399999,2021-03-04T23:59:59.999000+00:00,50388.00545455,51810.86301768,47507.91367653,48372.8,49659.388347105
1614902400000,2021-03-05T00:00:00+00:00,1614988799999,2021-03-05T23:59:59.999000+00:00,48372.9,49484.01460177,46316.62495006,48782.66424545,47900.319775915006
1614988800000,2021-03-06T00:00:00+00:00,1615075199999,2021-03-06T23:59:59.999000+00:00,48782.65637172,49211.02592656,47092.47039944,48912.05855581,48151.748163
1615075200000,2021-03-07T00:00:00+00:00,1615161599999,2021-03-07T23:59:59.999000+00:00,48917.76401035,51509.15435505,48917.76401035,51003.27063459,50213.4591827
1615161600000,2021-03-08T00:00:00+00:00,1615247999999,2021-03-08T23:59:59.999000+00:00,51025.02518005,52479.68673207,49346.77425203,52462.4,50913.23049205
1615248000000,2021-03-09T00:00:00+00:00,1615334399999,2021-03-09T23:59:59.999000+00:00,52471.64263409,54955.82305808,51949.0,54955.82305808,53452.41152904
1615334400000,2021-03-10T00:00:00+00:00,1615420799999,2021-03-10T23:59:59.999000+00:00,54955.65760354,57480.91193939,53093.8,55936.8,55287.355969694996
1615420800000,2021-03-11T00:00:00+00:00,1615507199999,2021-03-11T23:59:59.999000+00:00,55940.83044394,58260.31116237,54337.3,57890.5,56298.805581185006
1615507200000,2021-03-12T00:00:00+00:00,1615593599999,2021-03-12T23:59:59.999000+00:00,57890.5,58179.77693687,55067.82087488,57298.5,56623.798905875
1615593600000,2021-03-13T00:00:00+00:00,1615679999999,2021-03-13T23:59:59.999000+00:00,57305.3,61925.23825076,56123.0,61237.3,59024.11912538
1615680000000,2021-03-14T00:00:00+00:00,1615766399999,2021-03-14T23:59:59.999000+00:00,61237.2,61773.5213447,59003.2,59022.1,60388.36067235
1615766400000,2021-03-15T00:00:00+00:00,1615852799999,2021-03-15T23:59:59.999000+00:00,59010.0,60699.94177753,54747.32799798,55650.41828157,57723.634887755004
1615852800000,2021-03-16T00:00:00+00:00,1615939199999,2021-03-16T23:59:59.999000+00:00,55658.09945455,56969.98641768,53247.59459343,56958.7971399,55108.790505555
1615939200000,2021-03-17T00:00:00+00:00,1616025599999,2021-03-17T23:59:59.999000+00:00,56958.7971399,59014.67014343,54174.21885861,58964.24298409,56594.44450102
1616025600000,2021-03-18T00:00:00+00:00,1616111999999,2021-03-18T23:59:59.999000+00:00,58969.81754722,60127.11883561,57038.6904993,57640.54608005,58582.904667455005
1616112000000,2021-03-19T00:00:00+00:00,1616198399999,2021-03-19T23:59:59.999000+00:00,57640.48093157,59489.97747753,56291.9187202,58070.6,57890.948098865
1616198400000,2021-03-20T00:00:00+00:00,1616284799999,2021-03-20T23:59:59.999000+00:00,58066.50363636,59973.60060278,57860.8,58157.3,58917.20030139
1616284800000,2021-03-21T00:00:00+00:00,1616371199999,2021-03-21T23:59:59.999000+00:00,58160.6,58638.02655248,55526.70605851,57416.13079697,57082.366305495
1616371200000,2021-03-22T00:00:00+00:00,1616457599999,2021-03-22T23:59:59.999000+00:00,57416.13079697,58488.30857071,53752.16142591,54091.8,56120.23499831
1616457600000,2021-03-23T00:00:00+00:00,1616543999999,2021-03-23T23:59:59.999000+00:00,54092.81272727,55860.24662879,53003.32350174,54364.8,54431.785065265
1616544000000,2021-03-24T00:00:00+00:00,1616630399999,2021-03-24T23:59:59.999000+00:00,54383.2,57239.07253813,51702.20687121,52271.54470455,54470.63970467
1616630400000,2021-03-25T00:00:00+00:00,1616716799999,2021-03-25T23:59:59.999000+00:00,52269.54470455,53207.2,50443.42651912,51324.15126912,51825.313259560004
1616716800000,2021-03-26T00:00:00+00:00,1616803199999,2021-03-26T23:59:59.999000+00:00,51322.47836364,55097.82069304,51262.02926616,55067.45928212,53179.9249796
1616803200000,2021-03-27T00:00:00+00:00,1616889599999,2021-03-27T23:59:59.999000+00:00,55067.45909091,56673.66285556,54030.85534747,55888.8424,55352.259101514996
1616889600000,2021-03-28T00:00:00+00:00,1616975999999,2021-03-28T23:59:59.999000+00:00,55873.5,56585.71499949,54733.7,55806.48576162,55659.707499744996
1616976000000,2021-03-29T00:00:00+00:00,1617062399999,2021-03-29T23:59:59.999000+00:00,55809.1,58468.07675101,54956.9,57680.84598081,56712.488375504996
1617062400000,2021-03-30T00:00:00+00:00,1617148799999,2021-03-30T23:59:59.999000+00:00,57680.90598081,59474.11484949,57111.4,58838.9,58292.757424744996
1617148800000,2021-03-31T00:00:00+00:00,1617235199999,2021-03-31T23:59:59.999000+00:00,58838.9,59926.73322929,56957.20257172,58828.0,58441.967900505
1617235200000,2021-04-01T00:00:00+00:00,1617321599999,2021-04-01T23:59:59.999000+00:00,58825.2,59552.14863788,58006.6,58775.09002626,58779.37431894
1617321600000,2021-04-02T00:00:00+00:00,1617407999999,2021-04-02T23:59:59.999000+00:00,58773.96092323,60307.28771919,58500.0,59037.0,59403.643859595
1617408000000,2021-04-03T00:00:00+00:00,1617494399999,2021-04-03T23:59:59.999000+00:00,59037.1,59865.59852475,56984.3,57155.4,58424.949262375
1617494400000,2021-04-04T00:00:00+00:00,1617580799999,2021-04-04T23:59:59.999000+00:00,57149.9848399,58532.92602374,56528.70293384,58249.19498586,57530.81447879
1617580800000,2021-04-05T00:00:00+00:00,1617667199999,2021-04-05T23:59:59.999000+00:00,58251.13680404,59333.62669848,56839.85615799,59221.00376717,58086.741428235
1617667200000,2021-04-06T00:00:00+00:00,1617753599999,2021-04-06T23:59:59.999000+00:00,59227.7690399,59616.72751768,57449.24728232,58064.64675758,58532.9874
1617753600000,2021-04-07T00:00:00+00:00,1617839999999,2021-04-07T23:59:59.999000+00:00,58066.94384848,58687.96759697,55513.1,55973.4,57100.533798485
1617840000000,2021-04-08T00:00:00+00:00,1617926399999,2021-04-08T23:59:59.999000+00:00,55973.5,58184.53294109,55719.69599946,58133.4,56952.114470275
1617926400000,2021-04-09T00:00:00+00:00,1618012799999,2021-04-09T23:59:59.999000+00:00,58131.21094495,58952.52803384,57711.22541717,58146.9,58331.876725505
1618012800000,2021-04-10T00:00:00+00:00,1618099199999,2021-04-10T23:59:59.999000+00:00,58146.8,61490.30683081,57916.1,59824.15682071,59703.203415405
1618099200000,2021-04-11T00:00:00+00:00,1618185599999,2021-04-11T23:59:59.999000+00:00,59824.15682071,60767.80874697,59287.0,60050.63871296,60027.404373485
1618185600000,2021-04-12T00:00:00+00:00,1618271999999,2021-04-12T23:59:59.999000+00:00,60050.63871296,61358.42248737,59455.82717673,59891.9,60407.12483205
1618272000000,2021-04-13T00:00:00+00:00,1618358399999,2021-04-13T23:59:59.999000+00:00,59891.9,63820.4417404,59850.72126616,63650.0,61835.58150328
1618358400000,2021-04-14T00:00:00+00:00,1618444799999,2021-04-14T23:59:59.999000+00:00,63654.3,65005.7,61376.0,63041.85916818,63190.85
1618444800000,2021-04-15T00:00:00+00:00,1618531199999,2021-04-15T23:59:59.999000+00:00,63040.77548939,63918.86889747,62149.30212273,63295.30250101,63034.0855101
1618531200000,2021-04-16T00:00:00+00:00,1618617599999,2021-04-16T23:59:59.999000+00:00,63295.30250101,63644.0,60112.6,61483.5,61878.3
1618617600000,2021-04-17T00:00:00+00:00,1618703999999,2021-04-17T23:59:59.999000+00:00,61483.5,62625.3,59711.86791196,60139.6,61168.58395598
1618704000000,2021-04-18T00:00:00+00:00,1618790399999,2021-04-18T23:59:59.999000+00:00,60139.6,60475.0,51704.42269687,56250.7,56089.711348435
1618790400000,2021-04-19T00:00:00+00:00,1618876799999,2021-04-19T23:59:59.999000+00:00,56250.7,57593.9,54316.2,55687.23217071,55955.05
1618876800000,2021-04-20T00:00:00+00:00,1618963199999,2021-04-20T23:59:59.999000+00:00,55689.6,57113.0,53406.9,56499.81878687,55259.95
1618963200000,2021-04-21T00:00:00+00:00,1619049599999,2021-04-21T23:59:59.999000+00:00,56505.0,56822.01392374,53660.22260025,53832.39141566,55241.118261995
1619049600000,2021-04-22T00:00:00+00:00,1619135999999,2021-04-22T23:59:59.999000+00:00,53835.77141566,55501.67186869,50581.03261768,51723.55308737,53041.352243185
1619136000000,2021-04-23T00:00:00+00:00,1619222399999,2021-04-23T23:59:59.999000+00:00,51721.86945101,52121.37915633,47529.12726944,51145.56282576,49825.253212885
1619222400000,2021-04-24T00:00:00+00:00,1619308799999,2021-04-24T23:59:59.999000+00:00,51147.77373485,51187.62257273,48745.10506637,50116.0,49966.363819549995
1619308800000,2021-04-25T00:00:00+00:00,1619395199999,2021-04-25T23:59:59.999000+00:00,50115.7,50595.9140798,47031.53294747,49086.6,48813.723513635
1619395200000,2021-04-26T00:00:00+00:00,1619481599999,2021-04-26T23:59:59.999000+00:00,49086.7,54394.79859572,48811.79529848,54044.8,51603.296947099996
1619481600000,2021-04-27T00:00:00+00:00,1619567999999,2021-04-27T23:59:59.999000+00:00,54044.8,55499.5,53304.50659192,55076.42653889,54402.00329596
1619568000000,2021-04-28T00:00:00+00:00,1619654399999,2021-04-28T23:59:59.999000+00:00,55076.42835707,56484.63395808,53911.3,54865.33137576,55197.96697904
1619654400000,2021-04-29T00:00:00+00:00,1619740799999,2021-04-29T23:59:59.999000+00:00,54878.49319394,55226.5,52406.54387104,53581.1,53816.521935519995
1619740800000,2021-04-30T00:00:00+00:00,1619827199999,2021-04-30T23:59:59.999000+00:00,53581.1,57994.4750798,53084.2,57751.2,55539.3375399
1619827200000,2021-05-01T00:00:00+00:00,1619913599999,2021-05-01T23:59:59.999000+00:00,57751.2,58536.44487525,57119.50105758,57888.84473636,57827.972966415
1619913600000,2021-05-02T00:00:00+00:00,1619999999999,2021-05-02T23:59:59.999000+00:00,57888.84473636,57998.0,56134.2,56649.1,57066.1
1620000000000,2021-05-03T00:00:00+00:00,1620086399999,2021-05-03T23:59:59.999000+00:00,56649.1,59056.09771818,56536.19113283,57209.20227323,57796.144425505
1620086400000,2021-05-04T00:00:00+00:00,1620172799999,2021-05-04T23:59:59.999000+00:00,57214.16045505,57242.90499394,53139.84103232,53246.49423182,55191.373013129996
1620172800000,2021-05-05T00:00:00+00:00,1620259199999,2021-05-05T23:59:59.999000+00:00,53246.49423182,57956.4,52974.26508182,57548.99511515,55465.33254091
1620259200000,2021-05-06T00:00:00+00:00,1620345599999,2021-05-06T23:59:59.999000+00:00,57551.9205697,58467.25838485,55332.23487222,56442.0,56899.746628534995
1620345600000,2021-05-07T00:00:00+00:00,1620431999999,2021-05-07T23:59:59.999000+00:00,56442.0,58789.88587677,55321.6,57409.4,57055.742938384996
1620432000000,2021-05-08T00:00:00+00:00,1620518399999,2021-05-08T23:59:59.999000+00:00,57409.3,59609.65823283,57008.5,59022.67086212,58309.079116415
1620518400000,2021-05-09T00:00:00+00:00,1620604799999,2021-05-09T23:59:59.999000+00:00,59018.55086212,59353.12314495,56315.67162651,58321.30239242,57834.39738573
1620604800000,2021-05-10T00:00:00+00:00,1620691199999,2021-05-10T23:59:59.999000+00:00,58321.30239242,59656.37972879,53799.31083299,55916.12761414,56727.845280890004
1620691200000,2021-05-11T00:00:00+00:00,1620777599999,2021-05-11T23:59:59.999000+00:00,55916.12761414,56944.95735253,54541.43118232,56784.61126515,55743.194267425
1620777600000,2021-05-12T00:00:00+00:00,1620863999999,2021-05-12T23:59:59.999000+00:00,56784.61126515,58050.17718131,48769.87341352,49535.32453636,53410.025297415
1620864000000,2021-05-13T00:00:00+00:00,1620950399999,2021-05-13T23:59:59.999000+00:00,49535.32453636,51379.65489495,46431.48366939,49710.17718838,48905.56928217
1620950400000,2021-05-14T00:00:00+00:00,1621036799999,2021-05-14T23:59:59.999000+00:00,49710.17718838,51548.64015557,48895.00893232,49888.53044091,50221.824543945
1621036800000,2021-05-15T00:00:00+00:00,1621123199999,2021-05-15T23:59:59.999000+00:00,49888.53044091,50710.85630758,46596.23514062,46766.85709343,48653.5457241
